customer_id,age,gender,state,city,pin_code,marital_status,education,occupation,join_date,tenure_years,account_type,account_segment,annual_income,balance,credit_score,num_products,has_credit_card,has_loan,has_insurance,has_demat,has_mutual_fund,loan_amount,loan_emi,credit_limit,credit_utilization_pct,monthly_txn_count,monthly_debit_amt,monthly_credit_amt,avg_txn_value,online_txn_pct,atm_withdrawal_freq,upi_txn_count,net_banking_logins,mobile_app_logins,branch_visits,complaints_last_year,complaint_resolved,nps_score,csat_score,days_since_last_txn,days_since_last_login,is_dormant,inactive_6m,churn,complaints_resolved
CUST0005448,64,Male,Tamil Nadu,Dhanbad,545727,Married,Graduate,Salaried,2020-03-19,4.21,Salary,Affluent,756400.0,1789421.02,624.0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,19.0,284700.81,75023.57,14235.04,88.51,4,12,2,14,1,0,nan,6.0,2.0,15,0,0,0,0,nan
CUST0004630,47,Female,West Bengal,Thiruvananthapuram,98840,Single,Post-Graduate,Retired,2011-08-14,12.81,Savings,HNI,1252500.0,903638.8,747.0,2,1,0,0,0,1,0.0,0.0,108655.32,24.93,17.0,330756.93,68452.0,18375.38,97.53,6,9,12,15,3,1,yes,7.0,4.0,98,9,0,1,0,yes
CUST0008397,54,Female,UP,Hapur,992253,Married,Graduate,Salaried,2020-04-27,4.1,Fixed Deposit,Mass,1159800.0,1078004.1,768.0,1,1,0,1,0,0,0.0,0.0,265395.88,7.61,18.0,43676.42,58727.85,2298.76,71.2,8,12,10,16,0,0,nan,7.0,5.0,29,5,0,0,0,nan
CUST0004079,36,Female,Delhi,Hapur,585159,Single,Unknown,Salaried,2012-08-22,11.78,Salary,Mass,1670300.0,2434386.72,688.0,2,1,0,1,0,0,0.0,0.0,55331.02,21.56,29.0,717772.24,148460.15,23925.74,62.43,5,19,7,20,2,0,nan,8.0,4.0,6,7,0,0,0,nan
CUST0000641,37,Female,Delhi,Dibrugarh,913248,Divorced,Graduate,Self-Employed,2022-02-05,2.32,Savings,Mass,1695000.0,3030830.5,727.0,2,1,0,0,1,1,0.0,0.0,10000.0,23.24,18.0,402825.93,152285.26,21201.36,58.18,3,12,2,18,0,0,nan,7.0,2.0,10,9,0,0,0,nan
CUST0001271,56,Male,Tamil Nadu,Sri Ganganagar,922082,Married,Post-Graduate,Freelancer,2015-05-04,9.08,Savings,Emerging Affluent,403300.0,207792.59,689.0,3,1,1,0,0,0,135090.97,1163.31,323287.69,64.21,20.0,36756.99,30208.47,1750.33,67.28,0,11,11,26,4,3,yes,7.0,5.0,6,13,0,0,0,yes
CUST0002779,41,Male,Telangana,Kishanganj,24566,Married,High School,Self-Employed,2017-04-11,7.15,Salary,Emerging Affluent,917800.0,466828.36,734.0,2,1,1,0,0,0,128929.57,2060.14,138085.48,18.23,16.0,91128.05,76673.06,5360.47,56.28999999999999,2,10,10,14,3,0,nan,9.0,5.0,3,3,0,0,0,nan
CUST0001986,48,Female,Gujarat,Alappuzha,188541,Single,High School,Homemaker,2023-04-11,1.14,Savings,Mass,552200.0,325439.88,634.0,4,1,0,1,1,0,0.0,0.0,99270.1,39.69,15.0,68275.81,53805.1,4267.24,88.16000000000001,3,13,8,16,2,3,no,6.0,5.0,15,9,0,0,0,no
CUST0003862,31,Female,Tamil Nadu,Nagpur,218139,Married,Graduate,Self-Employed,2022-05-20,2.04,Current,Emerging Affluent,566000.0,993937.33,690.0,2,1,1,0,0,0,51279.37,536.39,320289.49,73.19,18.0,15426.75,55948.43,811.93,88.7,3,12,5,17,2,5,no,6.0,5.0,18,4,0,0,0,no
CUST0003481,38,Male,Tamil Nadu,Farrukhabad,685549,Widowed,Post-Graduate,Student,2018-01-14,6.38,Savings,Emerging Affluent,123500.0,79606.41,826.0,2,0,1,1,1,0,308753.92,11693.72,0.0,0.0,28.0,878.94,11810.22,30.31,47.12,3,11,5,11,1,3,no,6.0,3.0,4,3,0,0,0,no
CUST0001535,35,Female,Punjab,Bijapur,306365,Divorced,High School,Self-Employed,2020-07-08,3.9,Fixed Deposit,Emerging Affluent,1673500.0,2841601.43,581.0,3,0,0,1,1,1,0.0,0.0,0.0,0.0,15.0,1037318.21,133591.85,64832.39,66.99000000000001,9,6,6,16,2,0,nan,4.0,3.0,13,10,0,0,0,nan
CUST0000326,26,Male,Maharashtra,Orai,224412,Single,Graduate,Student,2011-08-24,12.78,Savings,Mass,80000.0,195484.26,611.0,1,1,0,0,0,0,0.0,0.0,211480.0,42.18,17.0,45306.31,6847.31,2517.02,91.1,6,13,4,15,1,2,yes,10.0,4.0,2,7,0,0,0,yes
CUST0002339,42,Male,Karnataka,Malda,93643,Divorced,Graduate,Self-Employed,2013-08-01,10.84,Savings,Emerging Affluent,871400.0,1801742.36,671.0,5,0,1,1,0,0,109462.76,2044.74,0.0,0.0,18.0,168382.98,73424.82,9904.88,79.41,7,8,3,13,1,2,yes,7.0,4.0,1,1,0,0,0,yes
CUST0003981,59,Male,Karnataka,Raipur,538308,Married,Post-Graduate,Self-Employed,2014-12-19,9.46,Fixed Deposit,Mass,1154600.0,480020.44,754.0,4,1,0,1,0,1,0.0,0.0,234667.18,34.79,17.0,152808.32,84800.06,8489.35,85.88,2,11,10,12,0,1,yes,8.0,1.0,18,8,0,0,0,yes
CUST0009667,40,Other,Telangana,Jaunpur,380259,Married,Graduate,Retired,2011-02-03,13.33,Current,Mass,515700.0,631193.97,889.0,3,1,0,0,1,0,0.0,0.0,180815.75,20.56,12.0,160190.57,51467.8,12322.35,35.160000000000004,4,8,7,17,3,0,nan,10.0,4.0,2,5,0,0,0,nan
CUST0004055,28,Female,Karnataka,Bathinda,301525,Married,Doctorate,Retired,2016-09-25,7.69,Savings,UHNI,334200.0,774770.11,658.0,2,0,1,0,0,1,77192.73,775.59,0.0,0.0,20.0,67092.44,31259.2,3194.88,81.58,2,9,5,21,2,0,nan,4.0,4.0,0,18,0,0,0,nan
CUST0002238,29,Female,Rajasthan,Medininagar,202565,Single,High School,Business Owner,2013-01-29,11.35,NRI,Emerging Affluent,570700.0,89215.42,764.0,1,1,1,0,1,1,760620.36,37811.12,122708.69,5.77,18.0,13168.48,49500.02,693.08,10.78,5,12,4,9,2,4,yes,7.0,4.0,5,3,0,0,0,yes
CUST0007441,64,Female,Delhi,Dehri,154177,Divorced,Post-Graduate,Retired,2013-06-15,10.97,Salary,Affluent,417800.0,874315.54,657.0,2,1,1,1,1,0,370920.53,13976.16,85599.83,34.11,17.0,178608.96,21727.31,9922.72,37.21,5,8,10,15,1,0,nan,8.0,2.0,18,12,0,0,0,nan
CUST0009747,40,Female,Punjab,Nangloi Jat,700938,Divorced,Graduate,Student,2021-04-17,3.13,Savings,Emerging Affluent,170600.0,679772.97,661.0,2,0,1,0,0,0,109970.17,5821.85,0.0,0.0,16.0,14419.26,14890.18,848.19,79.86999999999999,4,9,4,16,4,0,nan,7.0,1.0,11,5,0,0,0,nan
CUST0008424,30,Male,Rajasthan,Chittoor,967935,Married,Graduate,Homemaker,2016-10-01,7.67,Savings,Affluent,1996700.0,548170.33,660.0,3,1,0,0,1,0,0.0,0.0,230819.04,67.84,15.0,170029.09,84956.42,10626.82,55.400000000000006,6,13,5,14,0,0,nan,0.0,4.0,16,3,0,0,0,nan
CUST0000865,34,Male,Karnataka,Amroha,450810,Married,Graduate,Salaried,2020-03-08,4.24,Salary,Mass,490500.0,1036657.64,624.0,1,1,1,1,0,1,113235.32,4624.62,235377.98,8.85,23.0,122426.63,42664.03,5101.11,75.27000000000001,2,9,8,15,2,0,nan,9.0,3.0,3,13,0,0,0,nan
CUST0005791,20,Male,Gujarat,Durgapur,654722,Married,Graduate,Salaried,2021-04-27,3.1,Salary,UHNI,856700.0,1062229.47,681.0,2,0,1,0,0,1,169452.17,2050.18,0.0,0.0,21.0,395823.85,63206.53,17991.99,51.580000000000005,7,14,4,11,2,1,yes,8.0,3.0,38,36,0,0,0,yes
CUST0009878,24,Female,Karnataka,Khandwa,163278,Married,Post-Graduate,Salaried,2018-11-07,5.57,Savings,Mass,857700.0,62135.55,705.0,1,1,1,0,0,0,244056.82,8079.1,143043.04,53.09,10.0,23085.94,61428.35,2098.72,28.15,2,7,6,26,1,0,nan,8.0,4.0,1,19,0,0,0,nan
CUST0005299,51,Female,Gujarat,Cuttack,681664,Married,Graduate,Self-Employed,2017-04-17,7.13,Savings,Emerging Affluent,1419700.0,201681.95,764.0,2,1,1,0,1,0,306017.97,2762.51,10000.0,18.64,16.0,14617.43,118694.61,859.85,53.24,2,10,7,19,2,1,yes,7.0,4.0,10,4,0,0,0,yes
CUST0000372,48,Female,UP,Surendranagar Dudhrej,223956,Single,Post-Graduate,Freelancer,2013-08-16,10.8,Savings,Emerging Affluent,1528000.0,483619.76,811.0,3,0,1,0,0,0,934895.15,11191.48,0.0,0.0,23.0,188466.06,130731.61,7852.75,86.67,6,8,12,13,1,1,no,8.0,4.0,8,10,0,0,0,no
CUST0009191,29,Female,Karnataka,Vellore,301475,Married,Graduate,Salaried,2023-02-10,1.31,Salary,Affluent,2373100.0,1881232.0,636.0,4,1,1,0,0,0,193820.11,3012.6,223467.39,27.51,20.0,583301.68,166767.76,27776.27,70.03,5,15,7,18,3,0,nan,9.0,4.0,14,3,0,0,0,nan
CUST0005655,30,Female,Tamil Nadu,Orai,60444,Married,Graduate,Salaried,2021-11-12,2.55,Savings,Affluent,1011600.0,233106.82,670.0,4,1,0,1,0,0,0.0,0.0,87682.49,16.89,21.0,17125.89,46489.88,778.45,77.09,6,14,4,17,3,1,yes,1.0,4.0,6,4,0,0,0,yes
CUST0005829,44,Other,Karnataka,Hindupur,201909,Married,Graduate,Salaried,2022-12-02,1.5,Current,Affluent,721000.0,1223343.92,593.0,3,1,1,0,0,0,113458.79,1112.08,116553.52,17.89,17.0,108201.97,63163.02,6011.22,33.08,4,16,7,18,2,3,yes,7.0,4.0,17,1,0,0,0,yes
CUST0006007,37,Male,Punjab,Chapra,978164,Single,Post-Graduate,Homemaker,2011-10-14,12.64,NRI,Emerging Affluent,1097500.0,2589972.91,566.0,1,1,1,1,0,0,472655.02,4572.39,127782.28,31.41,7.0,656134.95,79883.24,82016.87,50.72,5,9,10,14,0,3,yes,6.0,4.0,1,3,0,0,0,yes
CUST0009363,41,Male,Delhi,Gorakhpur,130147,Divorced,Graduate,Business Owner,2022-10-25,1.6,Salary,Affluent,327800.0,210055.2,628.0,2,1,0,1,0,1,0.0,0.0,189311.05,59.18,13.0,74363.57,18940.08,5311.68,59.88,6,12,5,15,0,0,nan,4.0,5.0,5,18,0,0,0,nan
CUST0005639,37,Female,Delhi,Ahmedabad,88491,Married,Post-Graduate,Business Owner,2014-12-14,9.47,Savings,HNI,885200.0,772146.85,708.0,2,1,0,0,0,1,0.0,0.0,210777.52,21.19,18.0,301459.73,65493.0,15866.3,64.42999999999999,2,12,7,13,3,0,nan,7.0,4.0,10,2,0,0,0,nan
CUST0002365,33,Male,West Bengal,Gandhidham,436446,Married,High School,Homemaker,2021-11-05,2.57,Salary,Affluent,3883800.0,8318313.44,757.0,2,1,1,1,0,0,157399.47,1626.4,156805.42,7.31,18.0,994810.62,203593.01,52358.45,74.09,7,14,7,13,1,0,nan,10.0,5.0,4,6,0,0,0,nan
CUST0003214,61,Female,Rajasthan,Aligarh,128784,Married,High School,Salaried,2011-07-15,12.89,Current,Mass,1627400.0,1422864.01,528.0,2,0,0,1,1,0,0.0,0.0,0.0,0.0,18.0,206089.09,140336.56,10846.79,46.02,5,19,2,16,1,1,yes,5.0,5.0,4,14,0,0,0,yes
CUST0000912,44,Female,Delhi,Saharsa,433054,Married,Graduate,Salaried,2020-07-21,3.87,Savings,Emerging Affluent,1426500.0,2263508.71,900.0,3,0,1,0,1,0,123172.47,4362.5,0.0,0.0,14.0,423848.97,93582.95,28256.6,67.02,5,14,3,19,2,0,nan,6.0,4.0,6,1,0,0,0,nan
CUST0009123,50,Female,West Bengal,Anantapur,33174,Single,Graduate,Salaried,2020-01-06,4.41,Current,Emerging Affluent,1108200.0,627177.17,686.0,5,1,0,0,1,0,0.0,0.0,119890.0,13.74,23.0,44756.62,60662.69,1864.86,97.69,3,8,3,12,1,3,no,9.0,5.0,13,2,0,0,0,no
CUST0007232,63,Male,UP,Kakinada,479695,Widowed,Doctorate,Retired,2014-03-23,10.2,Savings,Emerging Affluent,1283300.0,0.0,623.0,5,0,0,0,1,1,0.0,0.0,0.0,0.0,25.0,0.0,117521.07,0.0,65.16999999999999,2,17,2,14,1,2,yes,6.0,4.0,46,8,0,0,1,yes
CUST0006799,38,Female,Karnataka,Giridih,881896,Married,Graduate,Business Owner,2011-08-30,12.76,Salary,Emerging Affluent,781900.0,116771.94,546.0,1,0,1,1,1,0,943914.75,15961.14,0.0,0.0,19.0,31064.05,46550.05,1553.2,43.57,3,11,5,11,3,4,yes,4.0,4.0,2,1,0,0,0,yes
CUST0008542,24,Male,Gujarat,Kavali,140995,Married,Graduate,Salaried,2011-01-18,13.38,NRI,Affluent,437400.0,0.0,735.0,2,0,1,0,1,1,65306.24,5217.26,0.0,0.0,15.0,0.0,20146.63,0.0,52.73,4,13,6,14,0,4,no,10.0,5.0,62,1,0,0,1,no
CUST0006659,40,Male,Karnataka,Bhopal,56884,Married,Doctorate,Freelancer,2011-05-19,13.05,Current,Emerging Affluent,2460700.0,1418393.72,770.0,5,1,0,0,0,0,0.0,0.0,10000.0,30.19,18.0,164592.0,217918.28,8662.74,57.82000000000001,4,13,7,10,2,2,yes,8.0,4.0,3,6,0,0,0,yes
CUST0006055,46,Other,Tamil Nadu,Rajkot,19585,Single,Post-Graduate,Business Owner,2010-12-14,13.47,Salary,Emerging Affluent,391600.0,198487.43,705.0,1,1,1,0,0,1,194401.11,2243.25,153660.22,35.68,22.0,49469.5,24861.46,2150.85,47.6,1,8,8,11,0,0,nan,5.0,4.0,5,5,0,0,0,nan
CUST0001424,31,Male,Delhi,Chinsurah,534137,Single,Graduate,Business Owner,2016-02-08,8.32,Savings,Mass,2068300.0,1718518.9,676.0,2,1,1,1,1,1,435907.68,4714.92,68594.91,33.39,21.0,579455.96,110087.38,26338.91,76.53999999999999,2,13,7,17,0,1,yes,7.0,1.0,18,10,0,0,0,yes
CUST0009886,27,Female,Tamil Nadu,Durgapur,60120,Single,High School,Retired,2010-11-15,13.55,Savings,Mass,391400.0,86391.22,733.0,1,1,1,0,1,0,381707.74,18704.59,93551.54,31.3,24.0,33682.44,30438.36,1347.3,24.48,1,5,5,12,0,4,yes,9.0,4.0,11,21,0,0,0,yes
CUST0000480,56,Female,Delhi,Kulti,584480,Widowed,Graduate,Student,2018-07-03,5.92,Savings,Emerging Affluent,161600.0,316295.93,748.0,3,1,0,1,1,0,0.0,0.0,194757.15,13.99,17.0,100890.36,11763.43,5605.02,68.93,5,14,9,6,1,1,no,7.0,5.0,7,1,0,0,0,no
CUST0000663,41,Male,Tamil Nadu,Tiruppur,985408,Married,Unknown,Business Owner,2023-08-04,0.83,Current,Emerging Affluent,600000.0,720241.51,561.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,9.0,39996.63,54377.59,3999.66,87.8,1,15,3,5,1,1,yes,4.0,4.0,12,4,0,0,0,yes
CUST0004563,30,Female,Maharashtra,Guntur,939745,Married,Graduate,Self-Employed,2017-02-16,7.29,Savings,Affluent,2380500.0,2630719.54,774.0,1,1,1,0,1,0,1234619.93,94977.58,291516.66,45.48,13.0,982596.49,128266.82,70185.46,75.41,3,10,7,12,0,5,yes,4.0,3.0,38,1,0,0,0,yes
CUST0009058,40,Female,UP,Tadepalligudem,698817,Married,Post-Graduate,Retired,2010-07-09,13.91,Salary,Emerging Affluent,499200.0,971598.89,592.0,3,0,1,0,0,0,760210.77,8389.94,0.0,0.0,19.0,77349.08,43407.91,3867.45,60.25,6,16,9,11,3,1,yes,4.0,4.0,31,2,0,0,0,yes
CUST0008208,21,Male,Karnataka,Bokaro,790364,Married,Graduate,Self-Employed,2020-07-19,3.87,Current,HNI,317100.0,711482.57,640.0,2,1,1,1,0,0,428732.03,10472.77,241329.07,52.92,12.0,142813.84,31107.31,10985.68,51.43,3,16,2,17,2,0,nan,0.0,5.0,2,3,0,0,0,nan
CUST0002989,27,Male,Punjab,Nagercoil,3564,Married,Post-Graduate,Salaried,2017-11-23,6.53,Savings,Emerging Affluent,660900.0,612052.29,548.0,2,0,0,1,0,0,0.0,0.0,0.0,0.0,15.0,18597.38,66062.6,1162.34,35.42,3,9,9,16,1,0,nan,9.0,3.0,13,3,0,0,0,nan
CUST0001120,55,Male,Delhi,Haridwar,576084,Single,Post-Graduate,Self-Employed,2018-01-19,6.37,NRI,Emerging Affluent,1510900.0,926932.05,682.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,14.0,81196.54,143513.77,5413.1,36.64,4,13,6,18,0,0,nan,9.0,4.0,20,5,0,0,0,nan
CUST0002777,38,Male,Punjab,Nizamabad,175740,Married,Graduate,Business Owner,2023-05-23,1.03,Fixed Deposit,HNI,4035300.0,9754117.23,636.0,3,1,1,1,0,1,528170.05,4538.37,157713.9,21.54,21.0,2469211.92,378845.37,112236.91,76.96,3,18,5,11,0,2,no,6.0,4.0,0,14,0,0,0,no
CUST0008661,71,Female,Gujarat,Panchkula,236762,Married,Doctorate,Self-Employed,2010-07-11,13.9,Fixed Deposit,HNI,540700.0,1305815.77,657.0,2,1,1,0,1,0,218568.91,4323.84,142949.63,61.64,15.0,304928.75,37820.01,19058.05,68.56,0,13,7,11,1,0,nan,9.0,4.0,9,1,0,0,0,nan
CUST0009554,39,Female,West Bengal,Baranagar,13324,Married,Post-Graduate,Salaried,2011-06-09,12.99,Salary,UHNI,734700.0,1641746.42,755.0,3,1,0,1,0,1,0.0,0.0,226401.51,26.21,21.0,559070.13,50204.18,25412.28,82.8,6,12,6,15,2,1,no,10.0,5.0,26,4,0,0,0,no
CUST0006773,18,Female,Tamil Nadu,Bihar Sharif,668703,Married,Graduate,Retired,2023-11-23,0.52,NRI,Emerging Affluent,772900.0,436864.86,567.0,1,1,1,1,0,0,134539.48,1259.78,257674.86,16.08,20.0,156908.05,71106.38,7471.81,40.39,7,5,8,11,0,0,nan,9.0,5.0,6,10,0,0,0,nan
CUST0005904,55,Male,Rajasthan,Chandrapur,979399,Single,High School,Salaried,2018-07-16,5.88,Current,HNI,1696200.0,3810935.04,678.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,23.0,963879.31,105795.34,40161.64,67.4,5,6,9,15,1,1,yes,8.0,2.0,7,5,0,0,0,yes
CUST0004428,31,Female,Delhi,Nangloi Jat,251194,Married,High School,Salaried,2019-09-16,4.71,Savings,Emerging Affluent,5243200.0,8147441.98,637.0,2,1,1,1,1,1,773815.09,22365.29,148717.35,15.39,16.0,1456354.18,329513.79,85667.89,58.98,4,8,8,13,2,1,yes,3.0,4.0,17,0,0,0,0,yes
CUST0007568,26,Male,Maharashtra,Silchar,496808,Married,Post-Graduate,Student,2020-07-09,3.9,Current,Affluent,173800.0,131932.14,784.0,2,1,1,1,0,1,455111.15,4214.72,298192.73,63.08,25.0,44821.09,17286.47,1723.89,74.42,5,11,3,21,0,1,no,8.0,4.0,10,6,0,0,0,no
CUST0003982,63,Male,Rajasthan,Jalgaon,931146,Single,Post-Graduate,Salaried,2015-01-19,9.37,Fixed Deposit,Mass,927100.0,600160.91,735.0,2,1,1,1,0,0,319014.61,4824.43,115366.03,34.1,14.0,338315.27,81135.98,22554.35,37.15,2,15,8,12,0,2,yes,8.0,4.0,3,2,0,0,0,yes
CUST0009122,23,Male,Karnataka,Fatehpur,284615,Single,Graduate,Salaried,2012-02-23,12.28,Savings,Mass,129400.0,314700.38,595.0,3,1,0,0,0,0,0.0,0.0,49332.33,32.48,20.0,18900.92,5476.04,900.04,48.38,3,15,7,13,1,0,nan,3.0,4.0,11,10,0,0,0,nan
CUST0002894,44,Male,Maharashtra,Singrauli,231934,Single,Graduate,Student,2012-05-17,12.05,Current,Emerging Affluent,89400.0,76406.12,765.0,5,1,0,0,1,0,0.0,0.0,251725.62,29.12,24.0,26229.97,4716.6,1049.2,26.07,6,10,4,12,0,1,yes,1.0,3.0,12,19,0,0,0,yes
CUST0002670,50,Male,West Bengal,Amroha,580059,Married,High School,Salaried,2019-02-03,5.33,Savings,Mass,487800.0,1022211.57,618.0,3,0,0,0,0,1,0.0,0.0,0.0,0.0,23.0,269178.43,28626.94,11215.77,41.15,6,12,4,13,0,1,yes,8.0,5.0,26,1,0,0,0,yes
CUST0003978,60,Female,Karnataka,Tadepalligudem,137122,Single,High School,Salaried,2013-08-27,10.77,Current,Mass,1754200.0,2565495.23,578.0,3,1,1,0,1,1,839651.4,21716.89,194254.22,28.17,20.0,230638.47,109250.45,10982.78,34.04,4,11,7,18,2,2,yes,3.0,5.0,14,29,0,0,0,yes
CUST0005360,38,Female,Tamil Nadu,Thanjavur,532642,Single,Post-Graduate,Student,2015-02-22,9.28,Savings,Mass,167800.0,192272.26,627.0,2,0,1,0,0,0,698844.03,8784.18,0.0,0.0,11.0,22036.46,15817.64,1836.37,83.83,6,11,9,15,0,2,no,9.0,4.0,6,3,0,0,0,no
CUST0000280,36,Male,Karnataka,Chandrapur,662068,Married,Post-Graduate,Retired,2017-01-13,7.39,Savings,Mass,651400.0,1090351.48,816.0,2,1,0,0,0,0,0.0,0.0,87149.4,35.25,16.0,202736.67,37068.48,11925.69,61.81,4,10,4,12,2,3,yes,8.0,4.0,17,19,0,0,0,yes
CUST0006856,64,Male,Rajasthan,Yamunanagar,272544,Married,High School,Salaried,2012-09-19,11.71,Current,Emerging Affluent,2790800.0,227994.23,667.0,2,1,0,0,1,0,0.0,0.0,32786.84,24.28,16.0,64036.42,147110.16,3766.85,59.81999999999999,7,12,7,18,0,0,nan,9.0,3.0,14,4,0,0,0,nan
CUST0007303,36,Male,Delhi,Nadiad,210197,Divorced,Graduate,Salaried,2017-02-06,7.32,Savings,Mass,526700.0,783466.35,615.0,4,0,1,0,0,0,115614.12,1362.09,0.0,0.0,17.0,243352.62,47169.08,13519.59,13.34,5,14,8,18,2,3,yes,7.0,4.0,7,6,0,0,0,yes
CUST0007150,32,Female,Tamil Nadu,Sri Ganganagar,912294,Married,Graduate,Salaried,2015-05-13,9.06,Current,Affluent,286100.0,0.0,749.0,3,0,0,1,1,0,0.0,0.0,0.0,0.0,15.0,0.0,12105.21,0.0,72.83,6,11,9,14,2,1,yes,9.0,5.0,33,7,0,0,0,yes
CUST0001695,43,Female,Telangana,Amaravati,926079,Single,Graduate,Retired,2020-02-13,4.3,Current,Mass,1319200.0,1728018.84,765.0,1,1,1,0,1,0,35280.56,1735.87,187716.75,13.78,24.0,662551.3,66365.76,26502.05,63.14999999999999,5,15,8,14,1,0,nan,8.0,3.0,3,11,0,0,0,nan
CUST0008987,33,Female,West Bengal,Bhind,344363,Married,Post-Graduate,Freelancer,2020-09-08,3.73,Savings,Affluent,364200.0,577340.54,715.0,3,0,1,0,1,0,235823.74,15259.68,0.0,0.0,17.0,218332.35,17440.78,12129.58,43.74,2,13,10,11,1,5,yes,8.0,4.0,28,1,0,0,0,yes
CUST0003480,60,Female,Maharashtra,Kota,294190,Single,Post-Graduate,Freelancer,2022-01-08,2.4,Fixed Deposit,Emerging Affluent,679900.0,1179720.29,643.0,3,0,0,1,0,0,0.0,0.0,0.0,0.0,18.0,132989.23,53208.15,6999.43,80.87,3,17,4,14,0,0,nan,4.0,3.0,31,0,0,0,0,nan
CUST0004417,45,Female,Maharashtra,Meerut,674440,Married,Graduate,Homemaker,2012-10-06,11.66,NRI,Mass,487200.0,604011.42,640.0,2,0,0,0,1,0,0.0,0.0,0.0,0.0,18.0,42934.21,35244.27,2259.7,73.47,3,13,12,20,1,0,nan,10.0,4.0,1,12,0,0,0,nan
CUST0007856,30,Female,Gujarat,Parbhani,321095,Single,Post-Graduate,Retired,2021-11-29,2.51,Savings,Mass,8972000.0,7859899.37,543.0,2,1,0,0,0,1,0.0,0.0,36900.86,51.95,12.0,3055480.79,858954.51,235036.98,32.82,6,13,5,3,1,0,nan,5.0,5.0,33,3,0,0,0,nan
CUST0006316,51,Male,Maharashtra,Srikakulam,855586,Married,Graduate,Self-Employed,2019-04-14,5.14,Salary,Emerging Affluent,905000.0,276728.25,758.0,5,0,1,1,0,0,1601523.17,18205.83,0.0,0.0,18.0,74779.67,40922.56,3935.77,85.35000000000001,2,18,6,11,1,2,yes,9.0,2.0,47,3,0,0,0,yes
CUST0005426,50,Male,Maharashtra,Panihati,314000,Married,Graduate,Self-Employed,2015-08-10,8.82,Fixed Deposit,Emerging Affluent,1682800.0,3806023.76,620.0,1,1,0,0,0,0,0.0,0.0,72203.81,48.3,13.0,131815.03,143051.28,9415.36,47.53,3,16,9,17,2,1,no,8.0,4.0,10,1,0,0,0,no
CUST0008693,48,Female,UP,Baranagar,380436,Single,Graduate,Salaried,2016-05-19,8.04,Fixed Deposit,Affluent,464500.0,229873.05,695.0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,14.0,47378.83,20019.25,3158.59,73.61999999999999,4,10,11,15,1,2,yes,7.0,5.0,22,7,0,0,0,yes
CUST0007922,57,Female,Rajasthan,Rajahmundry,87322,Married,Post-Graduate,Salaried,2010-10-31,13.59,Fixed Deposit,Mass,2054400.0,1004557.74,767.0,4,0,1,1,0,1,718884.64,15083.19,0.0,0.0,16.0,362838.75,106203.64,21343.46,80.96,2,10,6,19,1,0,nan,7.0,3.0,23,24,0,0,0,nan
CUST0004297,28,Female,Tamil Nadu,Kamarhati,71295,Married,Doctorate,Self-Employed,2023-09-18,0.7,Savings,Emerging Affluent,247100.0,334067.47,686.0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,12.0,122694.53,15539.23,9438.04,24.45,2,13,6,16,0,1,no,8.0,5.0,1,7,0,0,0,no
CUST0004682,34,Male,Gujarat,Mahbubnagar,801958,Married,Unknown,Self-Employed,2013-03-26,11.19,Savings,Affluent,207200.0,0.0,714.0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,19.0,0.0,20613.64,0.0,28.38,3,8,3,12,1,0,nan,8.0,5.0,2,1,0,0,1,nan
CUST0004937,42,Male,UP,Avadi,698625,Single,Post-Graduate,Retired,2014-07-16,9.88,Salary,Mass,865400.0,519767.32,640.0,2,1,1,1,0,1,346983.13,3356.48,54034.92,52.14,15.0,65345.74,68479.66,4084.11,35.47,6,11,8,9,0,0,nan,6.0,4.0,16,2,0,0,0,nan
CUST0002210,41,Female,Maharashtra,Kanpur,816999,Single,Graduate,Retired,2020-12-19,3.45,Salary,Mass,1679900.0,3551803.26,682.0,1,1,0,0,0,0,0.0,0.0,93107.71,33.15,16.0,1100827.12,73275.95,64754.54,90.06,3,9,4,15,1,0,nan,5.0,4.0,14,21,0,0,0,nan
CUST0007743,33,Male,Tamil Nadu,Pondicherry,567710,Married,Graduate,Self-Employed,2013-12-19,10.46,Current,Emerging Affluent,1064500.0,2648571.27,737.0,4,1,0,0,0,0,0.0,0.0,157076.62,38.83,17.0,594168.44,73553.51,33009.36,69.98,2,13,4,21,0,0,nan,7.0,1.0,0,3,0,0,0,nan
CUST0008874,38,Male,Karnataka,Raebareli,683341,Married,Graduate,Self-Employed,2013-10-18,10.63,Savings,Affluent,441600.0,661437.09,631.0,3,0,1,1,1,1,1607897.49,44860.25,0.0,0.0,14.0,142981.61,23128.21,9532.11,59.260000000000005,8,11,3,21,3,4,yes,5.0,5.0,12,1,0,0,0,yes
CUST0000185,39,Female,Tamil Nadu,Chennai,281423,Married,Graduate,Salaried,2018-05-18,6.04,Current,Mass,89800.0,137337.92,762.0,2,0,1,0,1,0,163086.34,6839.44,0.0,0.0,18.0,4465.38,5261.76,235.02,60.48,4,8,6,14,1,1,yes,8.0,3.0,3,8,0,0,0,yes
